municipio,ano,soy_area_ha,NDVI_mean,NDVI_max,EVI_mean,EVI_max,precip_total,temp_mean,temp_max,srad_mean,etp_total,cod_ibge7,rendimento_kg_ha
Rondon Do Para,2021,34272.36930342607,0.5265689998577856,0.8976518019587155,0.4109852602575455,0.8423783670016868,2116.0836006552,25.52096060602933,29.77573488335058,17.78637554761571,2264.659238053625,1506187,3120
Ruropolis,2021,532.7385460205,0.5868181912681912,0.8544067567567566,0.4292532224532222,0.6914081081081079,1845.199641122021,24.98610943767716,29.09137101122903,16.19762107535001,2065.443988696579,1506195,3300
Santa Maria Das Barreiras,2021,33968.20947729247,0.6493509737256391,0.8816946958637136,0.4726623799824958,0.7704759632185735,1573.404489652693,25.7597272307621,30.00567210595656,18.59672942640756,1937.203134512624,1506583,2957
Santana Do Araguaia,2021,67384.86626900184,0.6486268709522844,0.8904883035860116,0.4863585553896621,0.805982260035167,1515.261499333999,25.78371864283854,30.1928716603869,18.79361719383394,2363.549276875896,1506708,2256
Santarem,2021,76344.46658913943,0.5304006482634022,0.8688938588461834,0.3891519433038196,0.7399289571242776,1778.76580189192,25.93458225631078,29.06115064674931,16.14063867092089,1816.830132011456,1506807,3200
Sao Felix Do Xingu,2021,8639.36964587424,0.7008150563186815,0.8754032142857151,0.5343373713369962,0.8010279999999994,1862.420237148633,25.00539003572966,29.17512433207854,17.69143722247989,2287.196788801843,1507300,3900
Sao Joao Do Araguaia,2021,835.67463805961,0.66730729728287,0.8071236641221371,0.474809149628997,0.6505954892435808,1854.367118724184,26.27598232357864,29.94913340740479,18.53903292154768,1387.629331746863,1507508,2801
Tailandia,2021,10614.48068687081,0.5762677450827367,0.8636339421595672,0.4210539841014351,0.7458839326187818,2319.15521316923,26.02064808731662,30.56813441977247,17.59703962635208,3094.353729217019,1507953,2054
Tucuma,2021,211.6915529052732,0.6678735785953178,0.8711391304347826,0.500503678929766,0.7643086956521741,1805.752759166222,25.19196140910811,29.26186277777005,17.85960196133995,1456.006596789075,1508084,3600
Ulianopolis,2021,38880.22237474414,0.5441832573369387,0.8808043286512072,0.4125174817222129,0.7821600902390622,1992.233112822459,25.71453574618634,30.008508768232,17.71293386565528,2246.912881950407,1508126,3180
Uruara,2021,3963.567971811925,0.5259118559218559,0.8340491428571432,0.3912522905982911,0.6963043809523813,1855.743750129917,25.05059154462094,29.07430878568456,15.77473662616489,2516.959679417592,1508159,3000
Xinguara,2021,1230.711135093463,0.6284440559440565,0.8415803030303035,0.463979662004662,0.7396643939393941,1504.900858050854,25.67762264192921,29.50157821561679,18.36039215938091,1277.746994427591,1508407,3600
Abel Figueiredo,2022,1137.42116966905,0.5425657115418078,0.8976559261688369,0.409413637550026,0.8090895999250441,1969.217629037125,25.60149341507601,29.49065994629965,17.7296098544306,1517.777284269566,1500131,3100
Agua Azul Do Norte,2022,588.170481006009,0.7265090266875983,0.91728021978022,0.5676430141287284,0.847793406593407,1502.945982886899,24.86676066122909,28.78577165407422,17.53369546169384,1272.832463312386,1500347,3375
Altamira,2022,7435.605106361222,0.6683267353885434,0.8988473754941482,0.5185955620157487,0.8540848317196874,1948.879073010348,24.86196318219243,29.0631743972499,16.47555350821211,2572.786100094905,1500602,3400
Belterra,2022,22811.38636446311,0.5161659823516135,0.8633758686779617,0.386619568210051,0.7301977269371184,2251.985431406392,25.86194297733012,28.49949971863396,15.45367320142708,1171.464909891143,1501451,3500
Brejo Grande Do Araguaia,2022,733.232007967151,0.5606460779185988,0.8515459615127025,0.4257087333124971,0.774991494396571,1569.198763108084,25.89517877170605,29.60323529689227,17.7879696866647,1403.564898436947,1501758,3180
Conceicao Do Araguaia,2022,5920.471029393599,0.6624095125653565,0.8855221959858309,0.4757089475459605,0.7421866587957486,1512.129677675013,26.10105477413886,30.15520895011905,18.18596102505057,1339.745535661049,1502707,2100
Cumaru Do Norte,2022,10284.80408162823,0.6417003306878303,0.8791409143518505,0.4660147858796287,0.74230491898148,1618.427789824299,24.52917525156007,28.78963820417962,17.44487927275351,2062.40253922479,1502764,2556
Dom Eliseu,2022,72401.87936841625,0.5474590874818915,0.9023367100433758,0.4269142450864102,0.8211144503749316,1960.323816531321,25.38568196804238,29.69007829972429,17.21105281856897,2489.242624368162,1502939,3142
Floresta Do Araguaia,2022,4159.978124319869,0.6508704457142857,0.8705044800000001,0.4522222285714289,0.71996352,1531.003942090809,25.93972745539681,29.89265116168938,18.04984139709166,1299.319239164515,1503044,2100
Ipixuna Do Para,2022,8481.77467980765,0.5566111927323647,0.8621009403595059,0.4191653591622186,0.7594198039109327,2238.822373419301,25.77876137787214,30.17303440062771,16.18881330224427,2566.179342143091,1503457,3160
Maraba,2022,578.7639880907732,0.5938302857142858,0.8209760000000002,0.4406507142857143,0.6458680000000001,1583.271560978863,25.15676481247676,29.00134102783787,16.75534745169297,1619.187008909949,1504208,3101
Novo Progresso,2022,7773.268675546383,0.6594283127127178,0.894639050825676,0.5162477211086189,0.8612515207049967,1859.529421685648,24.432774958713,28.69940215290815,16.49782290726294,2501.3653069537,1505031,3300
Paragominas,2022,141713.2937875272,0.5442023652622503,0.8754140883529935,0.4169595281673757,0.7994760999393552,1934.325778533442,25.67017092257519,30.04953049285233,16.47201708565608,2696.277296903948,1505502,3120
Placas,2022,1476.300219586184,0.5555335086803443,0.8578221726221369,0.4034728144900799,0.7114660299399954,1969.52006467954,24.89603942259332,28.9218288936121,15.73109931073656,2041.609429491095,1505650,2700
Redencao,2022,6527.69016557228,0.6601912974455185,0.9042600375234529,0.4890066774220158,0.7668371482176348,1580.175238700514,25.48550721848618,29.52131697357515,17.689197453328,1332.204809284672,1506138,2100
Rio Maria,2022,897.3274417246598,0.6901001457725946,0.8852714285714285,0.5035795189504375,0.7404224489795918,1505.305240395346,25.51953440887878,29.39111313811156,17.81367209534919,1235.53830804687,1506161,3334
Rondon Do Para,2022,36026.90670767501,0.5705384346334019,0.9001456255201812,0.440096018092026,0.8378632705380834,2217.188438245649,25.31582392000789,29.50264618820218,17.16609122864421,2067.697228340262,1506187,3150
Ruropolis,2022,533.3627877441328,0.6089219246031745,0.8697486111111113,0.4430439484126985,0.7355333333333332,1888.701537457142,24.87248936576253,28.94019636780813,15.7180566543285,1932.417238479553,1506195,3200
Santa Maria Das Barreiras,2022,37174.23064356395,0.6583949048581903,0.8979854018173739,0.4854480453600236,0.7856057905860742,1554.281950287801,25.48662171755748,29.63980594262026,17.87206130098181,1802.141613746812,1506583,2400
Santana Do Araguaia,2022,74237.14929767621,0.6544130882862185,0.9089713375804325,0.4877265841877847,0.8222925977232259,1616.448343345895,25.42393515055308,29.66448488928845,17.89428411207589,2116.049903762473,1506708,3000
Santarem,2022,76581.18977380505,0.5158232416030479,0.8438770149886066,0.3817997205060258,0.7082813460706365,2195.203859726514,25.73685607084181,28.79913640057399,15.4337627135769,1655.68821650747,1506807,3500
Sao Felix Do Xingu,2022,8724.699963836894,0.6687705716302047,0.8782706422018357,0.4852635951204766,0.7522070571630208,1737.261748157412,24.86430162336219,28.97248749176319,17.0617559331549,2183.313198267208,1507300,3900
Sao Joao Do Araguaia,2022,836.2977147563872,0.5950867254882524,0.8078804302567663,0.4275687221175772,0.6307845940319222,1754.438519231519,26.09215982856896,29.67784610692449,17.76471991832962,1310.854606038082,1507508,2801
Tailandia,2022,11565.9030301353,0.5320795100117769,0.866296843491843,0.3926884019886753,0.7381120135853481,2527.722755729861,25.73776027119913,30.14272030210772,16.23249396821228,2706.053279043296,1507953,2700
Tucuma,2022,211.5139114624021,0.6055636645962733,0.8403391304347826,0.4322503105590063,0.6771608695652175,1644.757975723209,25.08135160967704,29.10069247013877,17.37560166684912,1410.684137864018,1508084,3600
Ulianopolis,2022,40599.88862926354,0.5562478913424309,0.8823294004000827,0.4269155181016185,0.7958103723379154,1787.381480655212,25.69852284449774,29.93895404045598,17.04194151034008,2190.983716061459,1508126,3145
Uruara,2022,3971.777403238927,0.5094816384950926,0.8341003816793886,0.3897244820065427,0.7120564885496183,2245.47878916198,24.86080845325455,28.84734364628997,15.25511251898835,2276.78696658484,1508159,3000
Xinguara,2022,1239.200044260297,0.6304564393939395,0.890318181818182,0.4577524350649351,0.7460606060606063,1503.980158817139,25.50570091310755,29.29640698274338,17.86179726627583,1226.903654738254,1508407,3600
Abel Figueiredo,2023,1145.262187028737,0.5607824263460941,0.898923673364845,0.4312867401348504,0.8807062029943882,1699.309898124571,25.50796776834498,29.41057346694734,17.86963262986374,1528.639805566107,1500131,3067
Agua Azul Do Norte,2023,618.9751720277364,0.7327389751552794,0.9211336956521742,0.5673401397515532,0.8013,1630.200970677553,24.73491332409869,28.55867830884975,17.73208113512719,1262.026961442215,1500347,3333
Altamira,2023,8071.047241536939,0.6968664954852244,0.9083982955988564,0.5347597596046519,0.8398370677367973,1843.520462212642,24.8782589093517,29.16348312772056,16.97664253779348,2678.086906222227,1500602,3533
Belterra,2023,22853.90232172568,0.5205656799307179,0.8719801897620787,0.3955072922856218,0.7739217367846098,1671.458997034391,26.06461544002483,28.82663212556683,16.58605618140493,1324.098634575758,1501451,3500
Brejo Grande Do Araguaia,2023,733.4099570150026,0.6387652998807241,0.8986428539536547,0.5025125188960258,0.8071847658168508,1687.149788941393,25.80910156649797,29.4859694175427,18.08033112529244,1420.815864119093,1501758,3180
Breu Branco,2023,2377.676416405097,0.5813374472264029,0.8338669059069724,0.430379030591641,0.6874877124710892,2070.1262770569,26.14327185432521,29.87162790051915,16.89390323469222,1344.510455925668,1501782,3300
Conceicao Do Araguaia,2023,5963.311800707078,0.6670189531588607,0.8945536756126028,0.476117202867144,0.7660647607934657,1677.184836988766,26.0809372772226,30.08660866057613,18.51102485820741,1342.235690063083,1502707,2355
Cumaru Do Norte,2023,12141.85618894935,0.6762621115904309,0.8949956901445335,0.5063768062643438,0.8534817503007018,1488.017233771308,24.4274119518418,28.70454750581493,17.75308508274109,1995.684324273701,1502764,3200
Dom Eliseu,2023,72932.10168473044,0.5399739198319078,0.8852804486763745,0.4209524630631221,0.8213876305130867,1767.02845066377,25.32688693927611,29.62913577155117,17.31708095319718,2544.597187717422,1502939,3100
Floresta Do Araguaia,2023,4164.231166104539,0.6686087161231051,0.8985186495176852,0.4709371497473588,0.7357824758842443,1667.196745540243,25.85716427840574,29.74827195946252,18.28879458039859,1293.53757060897,1503044,3200
Ipixuna Do Para,2023,8625.982858890815,0.550404003069771,0.8697819190641511,0.4176240992852717,0.7700083519480414,2147.278606715779,25.87418831338659,30.29660542711964,17.12305155754211,2803.317926043679,1503457,3100
Maraba,2023,581.0782699877458,0.6033712857142857,0.8088319999999999,0.4401287142857144,0.6471039999999999,1544.56331328011,25.08722033310086,28.98045118901011,17.00379467006864,1643.132007201672,1504208,3101
Novo Progresso,2023,8012.531247524231,0.6983402916305513,0.9040827094372773,0.5365462212099626,0.8229783489583816,1923.059263250049,24.49731239985073,28.91646687085357,17.17272689185164,2599.449537108764,1505031,3200
Paragominas,2023,143334.7378937136,0.5331200618477445,0.876558440340049,0.4162124914793321,0.8074605843364051,1963.771178984863,25.68128559600654,30.06179900413775,17.20141045787742,2830.38691815079,1505502,3115
Placas,2023,1483.348384234622,0.5468384079903147,0.8441063559322033,0.3951757912487029,0.6799591947065211,1604.793764504391,25.06987594647602,29.282695587053,16.66835982713882,2338.819855714987,1505650,2700
Redencao,2023,6745.073452162947,0.6700362254259495,0.9053752293577976,0.4975897706422024,0.816575229357799,1609.32662132747,25.44651156635109,29.46541955012407,17.99683676588476,1329.055577311504,1506138,3200
Rio Maria,2023,1009.149385325563,0.664491011904762,0.894414166666667,0.4836220833333333,0.7815858333333331,1606.600360745094,25.4257200975647,29.23348319429838,18.05030098609225,1225.856750371349,1506161,3356
Rondon Do Para,2023,36202.55972079022,0.5610608787293467,0.9068986806803807,0.4413679477177851,0.8548300395273034,1826.009248287824,25.24750123287866,29.45652540820224,17.25991168942479,2107.471682487367,1506187,3360
Ruropolis,2023,547.8082218627857,0.610907335907336,0.8703000000000005,0.4560239382239383,0.7799351351351352,1726.980669416154,25.07827424062567,29.27970126078195,16.68715780513999,2273.533220954646,1506195,3200
Santa Maria Das Barreiras,2023,38077.10305834652,0.6626867775624204,0.9020769072332473,0.4842573290853873,0.8084902685081823,1536.343894079959,25.43141166827047,29.6138245857805,18.19042968771832,1770.590726068032,1506583,3000
Santana Do Araguaia,2023,76618.93836348708,0.6712129549769025,0.9019873986874203,0.4993502404329801,0.8313975394703993,1451.444449374297,25.36701216172917,29.63108109692764,18.2399276916604,2076.504638797708,1506708,2777
Santarem,2023,76797.98897129642,0.5214767595916344,0.8626044595173156,0.3965205171176426,0.7526216238924838,1680.768201757392,25.93940711768542,29.15101626132865,16.65267594002002,1930.927243578515,1506807,3500
Sao Felix Do Xingu,2023,9301.546848519047,0.6991578628563315,0.8868513439984846,0.5062611794669021,0.7701229267549706,1741.47808875101,24.80399492550515,28.89813082465557,17.34593984475092,2186.326989100065,1507300,3875
Sao Joao Do Araguaia,2023,836.5647188396393,0.6419030454818675,0.8317459326788219,0.448755354638349,0.6453968443197754,1642.187748781146,26.02794989608738,29.62005960010204,18.00259114570095,1330.891885453801,1507508,2801
Tailandia,2023,11786.90358407564,0.5672399499064561,0.8929637862060924,0.4376229327009422,0.8346008219480324,2327.639987934188,25.88628416609755,30.36439696508583,17.23190883213506,2992.599570268916,1507953,3000
Tucuma,2023,267.4610723815921,0.688229365079365,0.8814851851851854,0.4971216931216931,0.7109296296296296,1755.756655795711,24.98639215406411,28.96679968518347,17.43006758107079,1398.006933960944,1508084,3600
Ulianopolis,2023,41372.83316899353,0.5391749225118306,0.866580059739275,0.418813464802931,0.7936660496223584,1789.321099394599,25.59726424810324,29.79890753232898,17.32931852632776,2195.095206081555,1508126,3100
Uruara,2023,4075.833395286051,0.5140602116402115,0.8357783333333336,0.3851914682539686,0.6988914814814814,1884.69834190424,24.9493340997961,29.11446596195095,16.10612826083679,2554.647985876518,1508159,3000
Xinguara,2023,1347.050568911008,0.6729347424684158,0.878156462585034,0.4922034499514093,0.7675000000000006,1642.593970605349,25.39758280735794,29.1131811468504,17.97604511040703,1217.008707301718,1508407,3600
Monte Alegre,2024,737.5333908691447,0.5710820300751881,0.7742631578947369,0.400279097744361,0.589757894736842,1515.145244853287,26.45948893356641,30.68053894463302,17.29377065874829,3575.802776648259,1504802,2820
Abel Figueiredo,2024,1145.653797261341,0.5913662677253358,0.8621379258155399,0.4608486641341985,0.832985011758679,1205.261967246915,26.72560180593997,30.71096492958905,18.29553225087032,1782.723628367772,1500131,3500
Agua Azul Do Norte,2024,619.5967178590356,0.6611190993788824,0.9141956521739129,0.4939240683229814,0.8103978260869565,1510.621603434648,26.06502876080765,30.05004113444548,18.55038522856869,1492.864941979922,1500347,3600
Altamira,2024,8209.587858321243,0.6738051057476808,0.902686235579151,0.5197472880746009,0.8384413970547493,1569.3216811707,26.27379765756228,30.68130623669398,17.70975210014273,3405.631699322695,1500602,3578
Belterra,2024,22879.20496995765,0.4971826058270449,0.8819168502702562,0.3599655515001694,0.7303363997233385,1824.63522844087,27.48765307520926,30.33735393744956,17.36967279539167,1612.003619719213,1501451,3000
Brejo Grande Do Araguaia,2024,736.3463483480095,0.59913993264404,0.8290666785730235,0.4328422518321969,0.7002249854891281,1312.275026487099,26.98523129776796,30.71089319484348,18.1990679761463,1606.021137875445,1501758,3180
Breu Branco,2024,2378.122552977363,0.5691847212964449,0.8380285266399866,0.4169306318351991,0.708198277483725,1628.526857677972,27.31146708818209,31.18706258434409,17.45533886955815,1554.543285666406,1501782,3480
Conceicao Do Araguaia,2024,6054.234831401652,0.6333535258005636,0.8696864111498258,0.443848962999835,0.7567083623693381,1386.981956378575,27.3805387106897,31.60539679660474,19.29890114504688,1533.681586461274,1502707,3480
Cumaru Do Norte,2024,12377.92830794355,0.6732035335945041,0.8965502744627508,0.5081779528090998,0.8386093561606113,1451.234773156272,25.8265575866108,30.33284003695483,19.01239210782526,2540.275998527362,1502764,3600
Curionopolis,2024,1006.628890925125,0.68631838309884,0.8938905638665133,0.5231595842872783,0.796893872968649,1468.725145809551,26.39382472739211,30.10499181190798,18.24451361712963,1231.978094818134,1502772,2800
Dom Eliseu,2024,72991.06217404868,0.5207804690419187,0.8850448878284151,0.404933068027386,0.8275024104976954,1286.006004263295,26.52226763621113,30.94752004722504,17.89761606990533,3113.941154035208,1502939,3130
Floresta Do Araguaia,2024,4178.763137393604,0.612432275132275,0.8656112721417066,0.4281761099608927,0.7556305958132049,1435.950920694907,27.1713687654748,31.25956702273185,19.09761963196036,1496.816341942074,1503044,3600
Goianesia Do Para,2024,6815.665791838594,0.5612577794352679,0.8451154882206428,0.4174200900877252,0.7122419019475753,1579.146316695993,27.03460668001273,31.1346186848262,17.43768214952549,2632.642323504355,1503093,2560
Ipixuna Do Para,2024,8630.001647434514,0.5287416598205047,0.8672994484740627,0.3960029784317156,0.7542235078242154,1974.388038205419,27.0163116471573,31.56895161258175,17.31095569998481,3360.651777638819,1503457,3145
Jacareacanga,2024,318.0466132768937,0.6693492481203007,0.8220921052631577,0.5120663533834585,0.7907052631578948,1757.195514263495,26.49881843305064,30.7961412339287,17.71885803610711,2533.198695566608,1503754,2700
Jacunda,2024,312.8029605294024,0.6154945695897023,0.8295005631536604,0.4454114239742558,0.6388792437650845,1492.86117417858,27.01755759706448,30.72125530538562,17.6673356040074,2070.158650027478,1503804,3600
Maraba,2024,581.3452549975115,0.6250175714285713,0.8097520000000001,0.4527019999999999,0.6605319999999999,1573.176569041294,26.33331999971686,30.3027230589543,17.62435442560573,1947.238258745534,1504208,3100
Novo Progresso,2024,8022.572057996883,0.698464686160325,0.8995632099093287,0.5403628303741922,0.8440668705818375,1644.452913791727,25.94955529976167,30.58752191343291,18.3221467828614,3379.390014894081,1505031,3300
Paragominas,2024,143421.0362932198,0.4970505541539089,0.8694602493324024,0.378241161350107,0.7699466992508687,1744.826680150159,26.81924004763843,31.32060126548699,17.43969934904888,3409.97733811685,1505502,3128
Picarra,2024,1013.897735888671,0.6685643457382956,0.8422588235294121,0.4667770708283315,0.658416806722689,1362.487506176902,26.89753967466547,30.6446737204253,18.2639342784485,1417.656198152289,1505635,4000
Placas,2024,1485.043508654788,0.5379298239781009,0.8614555627452615,0.3880230461062276,0.7302677590381564,1581.622588362497,26.35421519575704,30.52729059900241,17.02268869497323,2788.20374602295,1505650,3000
Redencao,2024,6933.088700718335,0.65350492501271,0.8942562277580078,0.4726230871886125,0.8217817615658348,1487.762660957102,26.78411037553148,31.00641841342797,19.08188404028526,1562.784487961701,1506138,3780
Rio Maria,2024,1011.455328507936,0.6761090476190474,0.8729541666666669,0.4986641071428568,0.7821908333333334,1488.325238323862,26.72154139803232,30.71363854537881,18.91765654182543,1419.77436437945,1506161,4170
Rondon Do Para,2024,36251.62983419627,0.5397132877984555,0.8832647281009273,0.4217901324666415,0.8488680551028553,1345.546049077574,26.46825549812522,30.83133322427515,17.84985669663184,2582.709803747038,1506187,3600
Ruropolis,2024,548.2541119323657,0.5531094871794872,0.8656613333333333,0.3876789597069598,0.6984573333333334,1736.809214337585,26.386638773639,30.61325749278981,16.93578751215542,2752.562651762535,1506195,3200
Santa Maria Das Barreiras,2024,38200.43608314921,0.6470841751095456,0.8874335999426346,0.4643831705904956,0.7869677725715399,1438.260127194547,26.82953354876016,31.25536119417366,19.32005392009982,2188.296652024245,1506583,2760
Santana Do Araguaia,2024,76904.11768528086,0.657768742441108,0.8913423343419509,0.4789608748983442,0.7973326218995516,1331.091906997194,26.79249560589113,31.35645460429437,19.41468474635549,2598.944595756653,1506708,3000
Santarem,2024,76848.4018506996,0.491462754189495,0.8573712498809873,0.356812994194483,0.7119736645545506,1858.15792757317,27.39129626550812,30.67519702601939,17.43151816913955,2475.807927970048,1506807,2820
Sao Felix Do Xingu,2024,9347.778903841305,0.6889618341892088,0.8738731497377447,0.5011176605649525,0.7557456799127915,1563.074982994046,26.1656252215779,30.41135842604311,18.11163024344763,2718.072378618698,1507300,4000
Sapucaia,2024,432.0218581511108,0.6415192063492062,0.8280266666666667,0.4665836507936509,0.6782822222222221,1475.767628130173,26.79944093903502,30.63550007610402,18.61174800742525,1361.300024407398,1507755,4500
Tailandia,2024,11791.63499008759,0.5536608668288531,0.8976372950905427,0.4255904416582426,0.828449481893472,1902.620464851541,26.99101286767316,31.63892056385932,17.45684175005929,3578.750657728268,1507953,3000
Tome-acu,2024,1406.629734706266,0.5907458002645504,0.8543962962962964,0.4314765873015873,0.7286620370370369,2048.14425192744,26.98978520277269,31.50745708362424,17.37668074608337,2848.265567071297,1508001,3600
Tucuma,2024,267.4610723815921,0.6063724867724867,0.8695925925925926,0.4437682539682539,0.7374555555555554,1540.807652737122,26.36543240421305,30.45415407780954,18.26602083647453,1671.697039479374,1508084,3600
Ulianopolis,2024,41424.65030497099,0.5222122567653367,0.8694059388497917,0.396150003141562,0.7738500253976645,1408.253642774193,26.8006234245978,31.14637995487583,17.7155503646752,2654.067608746382,1508126,3120
Uruara,2024,4078.064314615885,0.4691198442038549,0.8094552680221804,0.3489735014523374,0.7031110905730135,1517.87382339017,26.29748551514792,30.50451326856361,16.67594369718033,3194.1382313429,1508159,3000
Xinguara,2024,1349.712127095823,0.6210595877277089,0.8628530201342282,0.456562799616491,0.7650657718120802,1461.631298631083,26.69226486799354,30.57826736681498,18.65088425604568,1414.402948472194,1508407,3615
